,FFT0,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9
338,194940.10939002383,178677.31602464526,132912.1286242856,55367.0299361618,26244.642780541828,120136.40715467163,63297.47356601899,81792.86045506527,191280.494991342,105194.17241927877
339,83475.82610544743,182675.14992295392,83817.46767562076,124991.92430175302,109710.74566071932,158532.4460082827,87080.66685816974,204605.75709270092,110989.73168115434,197265.2929320173
340,310307.49967028043,182928.96814602916,109322.32620002975,70865.01091130105,81219.234182157,104531.88292275574,136210.4358305245,18495.51195777414,322971.14669638406,107824.92680181576
341,40082.90812631403,86290.83664471343,75647.24649414336,124665.32054832036,147081.82079837815,59108.9059550457,194034.53538592136,27494.92390474074,135709.17646920466,147924.90287520923
342,46977.18236529168,144114.675987381,37553.650686712695,95934.10321574743,134630.48665461747,142380.1151315242,81383.10018718788,159575.64605222503,81260.85046120186,57310.7037303192
343,77347.13257118691,162268.56311926225,125334.03236066621,96513.5203481968,192119.60082734283,130116.92084800343,182197.5981546571,123955.6283854057,103882.67674239405,201519.72431964453
344,153371.84958652026,33030.85157065565,84490.9061258303,64934.1423859397,138024.22789836,254724.68331146194,298670.31003849034,193000.9426125851,90107.36510015621,236936.600368804
345,38130.081904169194,59694.63282365957,167055.61505847765,157948.94378649205,265188.25389293313,23515.56926545107,159748.96817618923,22962.677425302056,177603.54753028354,119943.504175813
346,72903.17632060073,143758.84572361174,140267.04373074614,94884.79448783085,35218.44676563769,33214.24668931558,81354.10230158456,161140.7663651983,64163.17706970792,100120.62752236538
347,99824.09319418938,69627.3730553322,162123.93475151516,33497.51935902147,102253.80676469201,134209.95825467035,67924.66378136187,54644.99946529527,111015.24825969982,48245.01598265191
348,164580.80856597493,110453.81183777284,146618.9653661679,38838.1218795567,42918.98436611062,196673.4449146551,38719.15561473566,187190.7942675365,125797.713352898,32819.466078776466
349,284000.11755210266,213305.5945564695,151551.40787497573,135191.94791725432,85506.646836177,118904.44007813079,222358.5493429669,164762.94706000964,130217.98168351273,36905.39698692858
350,103822.56418047532,183282.72659801735,119452.14951437777,114933.07023287284,111672.67780356604,104479.75091445209,108975.42664559792,184435.87582051227,149116.11611592383,3976.9306605501397
351,100433.3067338376,33164.20708716176,182425.822203397,123095.23488143492,127664.0561161443,454239.0072952706,91580.84636954124,151465.05069546442,243034.68391956668,170514.7495944291
352,151419.78456728352,132848.13379912675,261970.71388116988,55624.52118757507,157608.4122438843,101557.21185643502,62011.39889168593,130947.2183833642,120573.31539247531,149630.0249271262
353,199404.1847048987,242338.06659623416,75672.79308373298,226933.40857140088,125556.02534740412,51373.28891420015,65432.348130448656,64704.84136146454,91424.69746685028,138665.02441148006
354,55771.0574607742,349653.7808485872,281772.11383793404,87166.65176982721,154896.19673041682,202732.67130804996,234025.44000206643,37297.363794288234,309884.72975096916,124018.9496070922
355,177063.18977829485,150739.69949376574,181639.52615239666,104085.0666229512,126225.42754786156,58841.20315426266,194366.28601368045,265240.8089301445,90345.36680223925,51235.595162239486
356,40450.42600169689,180560.69519227618,125284.73561463824,205558.87803220237,82055.4054582295,64438.07446762588,33018.45673330907,198643.42111432753,100273.09396822022,140036.80824028992
357,181599.0598429487,240237.94792702954,53577.58140264574,48110.93055637735,63496.038777096604,191287.2107100613,80503.09482062135,150548.22241601313,103982.14946962173,55679.32024426912
358,185921.52840635373,171524.2855328935,192734.7885167365,137850.48237434964,63472.68334771494,43292.15245916855,55843.06659438231,22352.267866161088,143303.87258309455,149850.6740497377
359,105032.29093596863,172918.13924538856,146958.81623147888,122471.87481126077,168720.2099382798,189283.03972756327,59916.81466053698,238707.0409335269,136846.33356805972,61450.50129386759
360,128936.10661082403,60029.12558331425,113129.18642330651,27303.849546203055,46717.52284099959,139759.08483330326,125966.28489723799,51290.482876353984,156282.49057618895,176103.25341786692
361,98461.9585210762,68342.6887208024,112947.48719528364,163987.86225609563,258494.66734694046,137153.7147332992,113658.02310690777,36125.41550376057,26720.439317230175,95507.80539691514
362,134366.19023872266,97698.19810833612,107298.90145179206,71863.44232783439,23823.795648236042,133294.79066084916,172474.67691267995,215902.6436315286,151627.54502374708,140265.54531923012
363,64306.07640934779,77168.91377833558,42979.26396880367,60119.55622598975,191748.39699341066,182388.85784360746,133501.57755870128,150287.08742360413,204891.26191809576,157351.6536464905
364,60998.423958292646,59133.58120420064,56120.61497595222,163458.69627720822,126487.18864703788,231231.0358503957,182495.89871215314,134718.67869153657,206534.91337043492,248272.02720421125
365,35246.04773212693,45980.17439101987,56749.59568366109,4641.165218669586,316734.88926903607,96856.48302092949,136878.5690331656,44487.000147529994,87656.44124992486,127283.0532013177
366,137318.47903521982,42344.26721247407,47455.55933821394,117233.6946410138,183106.81731605402,185192.19257323383,121743.59110336272,68271.72238062938,69829.93595805982,168985.67307930638
367,98448.73353112112,105936.30323560977,192524.13146178416,192608.3460646418,106360.66819943147,222881.92639731636,228451.07465048184,160611.17982975364,154605.78220786055,194005.52204854714
368,77523.94349533765,106239.25244070981,116852.55095045517,297948.16753396974,69226.14171098938,59570.940685687085,253977.61756549016,108422.41518224306,161907.5720356083,111762.57434110067
369,46118.99787101194,171077.99899195778,66203.10727745126,27743.44334174877,192108.0876559518,196285.7535205863,141354.90766097352,120649.73083052888,100291.20109490366,331951.4699858139
370,216083.69623587854,131963.80149826323,86732.48059897285,135587.71428994354,214729.41409270398,70044.32173326108,311844.1711961253,33044.55361697179,45665.32940065018,153479.906488291
371,86392.3780761179,162172.63622845567,167195.11251336627,161152.90821983834,160096.19700193556,51608.003297380696,107063.47417425182,165661.84922554795,182258.9909613794,135167.13839844213
372,144421.87766686457,240508.59187139312,76223.42326985432,185746.39053929987,98978.19550520125,53241.2530595061,173054.0395075791,86152.2680791623,277826.18361221714,108212.24671008531
373,71274.40309496643,185734.81249708086,72068.82956388219,238447.58031467002,85857.11943970651,45040.35486931959,112866.48170441283,117440.31188517276,156300.38915279097,269501.5702555913
374,83197.45225757774,191000.56192325862,198463.99255105943,95169.21944426169,28742.2324590135,82684.06077065303,205935.77915048672,99531.43842788854,95077.45731162728,56306.89742822547
375,153497.20576937357,170965.7094145078,138891.08368236385,85404.15589898851,122335.08223238155,96883.21757399783,64590.715946422766,41871.675635605425,172514.81465767362,55349.83066941066
376,166841.04081468287,150542.21398479817,107499.20383229462,99279.97655829154,128184.87099426845,94332.98672217947,128411.35223299665,222934.89136248548,195434.0804079283,117356.45864169304
377,210251.60413973365,162959.6381576783,71097.18796091808,110337.62852666581,135368.5450132976,44244.486897003466,117723.35809813751,65335.08500630573,39905.408029523125,178614.10792866664
378,118106.36787772222,23457.643565648792,37292.447245309195,60943.89687015464,141719.6144650334,259510.56669068104,108341.39642820663,176629.6097504473,114052.12200300142,53184.61444612959
379,175793.26854548714,121236.38334370567,93478.91648927948,173558.22689942445,108074.54897841832,190010.2922485041,182884.67621131087,78171.88687203435,110376.71355329858,93805.87844171429
380,66807.11647137313,241813.25804050322,245017.075306257,134903.1434437041,99915.6471280743,173279.970179824,156647.21463804663,113482.637661053,159603.38575446905,126504.06239933979
381,55426.82618868986,43411.00849209197,151648.68173766238,74404.70716981821,208203.75490796607,30657.577776334136,192890.9829349375,210738.45094705315,151027.21889790657,78171.2961484498
382,239219.02605968245,133121.82375305024,134736.21729395064,30949.91414865758,37128.50389465974,108754.819375893,36101.522655978944,12330.90719984406,140041.36990918362,113339.47322630217
383,249027.65919706374,170003.29592850813,127625.56817635991,68806.31466786674,43115.538089101414,110148.22202748676,82660.74945889544,239123.43711750003,122073.32278467406,106463.98300811491
384,137874.4615607742,45213.26174745505,77776.32999473716,106638.26041925557,182505.80435323907,165140.42899107558,93167.47225544736,181796.11799685992,124389.4064198396,163389.69281601184
385,91314.6658542452,133978.95247167166,183803.22460478486,106323.75844849148,102349.21575697052,214875.76539009612,93537.27979826927,105376.33580629973,92686.41926870984,139923.48951886245
386,36702.99498560215,179986.52310802473,103405.71006931654,66050.2627541141,162002.42061245715,168422.65547814098,118842.62955643321,34971.79192782963,116972.02294532512,150323.6030058627
387,101505.06679088416,58244.01555038015,96245.38360528395,32935.21096388139,73195.69438218208,128748.41560685686,70769.90690017235,149457.10280032567,156004.10937239663,87581.20651446666
388,106316.99347333107,112665.02413437296,48469.97379287194,63987.55181019756,147793.2567289934,68538.32170731876,34164.99320006545,162660.30937427699,146239.98391886154,85956.76617605478
389,53729.911463643824,46224.53808359161,165506.34618177946,79175.83586095236,273466.75116494135,210069.5346298684,64414.223635339506,144004.74948159218,80210.3457289927,183675.02044052104
390,178401.08830321857,77524.28893923247,99269.15378345718,148672.25405720028,65113.82548809764,142461.5266034392,28182.457570060506,49368.76863462425,116060.2157412306,244481.8021710724
391,81196.69961281194,136858.2992991757,131405.56048306526,141774.99725330315,104849.84264789247,220472.3181651571,15105.369341022426,59807.972865952746,45569.832837200476,240338.66997380665
392,164217.76159498858,169412.7989677584,76850.56138803958,139207.92042426928,67628.24061123839,81764.4099608349,107022.05141134957,82991.30490084138,158707.9194946278,60357.901140709146
393,112199.78922973452,89358.58871807538,8956.633263585734,181342.8088524247,86583.9522706478,197025.0696302108,106981.71000090198,189584.62465639788,245136.56628389104,2297.847871726569
394,230741.63800952886,95300.83717098311,100094.9189993132,125501.41324963358,141443.2933508312,163401.27204945602,151963.31249513314,60539.98848687521,235322.3072426717,124807.44811565703
395,134347.59582895238,38773.774878576616,116809.4299598998,75141.70153921343,68045.69219876068,137136.8381810069,131522.424082922,167974.37660478352,140200.8332124485,59414.73217364615
396,127786.53011993953,261522.6234088233,197588.93032929886,119525.46961993283,183831.2217034933,34829.299881409286,172765.70108930068,79207.73550477825,81122.69206581189,161830.74512143777
397,158249.72364623807,88481.85616975224,113113.3254417268,118170.48816025919,90113.57728715187,89489.99292734607,127073.20000059016,286752.26528148126,73069.69597252227,235046.08958328448
398,257832.1318033107,36620.527971365154,161535.55013828952,204588.80019409326,62006.32191202171,33172.120139590035,101577.75846676584,127597.70700913866,66955.23440887796,130899.8654056734
399,104047.41518877393,169730.81170715124,190060.3564130349,88976.7667768141,77338.07930993481,85387.31667703897,208802.13775040273,105853.5458187359,31353.903006416505,26679.451456256953
400,76786.67961656906,163099.16078555817,93785.29101994303,269043.99647617264,60543.12800262663,222162.65880086602,71351.00485377185,74477.29312441753,118164.3280337655,283183.1702442836
401,187896.07845731944,137388.11928754003,39941.38006554234,146143.1906779607,213843.74360906615,258028.6058760227,172063.93516668418,129878.55461187683,65632.44125029247,76738.17802504568
402,208499.00172469337,96458.40525456521,34089.88763022487,118471.38814569813,139533.28004315664,84855.1483057781,21705.123352076043,3326.360390228339,161459.72940208053,258485.0871969223
403,110084.63005361914,58436.720894352344,99238.60753434096,151351.67241521843,56013.17881675425,27686.048979111805,55295.878202480024,134942.77052083396,78669.4112329646,200072.79774496087
404,131498.80805446173,41299.74275387189,148326.79379583083,86067.79161397256,72749.27749178877,27119.97065823976,191132.4368542584,212168.3090505839,39164.18704195121,179976.0157496789
405,155518.24931503178,32237.756492846715,101735.63338480859,77069.26680178032,120018.98145066996,64566.55804549599,22820.336293057746,50126.415955682154,26182.76669211961,9794.667297053575
406,17614.583770401438,166576.03682024835,25015.45275599872,126076.13460817737,158571.10195990812,108350.95063723777,219954.5383559156,234016.63776351433,131457.75379593033,194454.6922436498
407,149452.81560516855,135102.09781759276,198965.14878048256,86452.18331440483,159558.5581641401,51416.44730108125,137085.9224184907,73601.00628521695,36296.77128200841,177634.65009558492
408,88188.05784933195,73557.43697341117,38523.17421068363,12127.761649532702,221288.42478485615,169720.42846613206,122224.16686186341,35671.71468443861,63628.11238409464,65069.663127420514
409,176528.25094344822,51762.71502382672,48337.096586311774,102200.98721369331,205060.72682570733,100605.4634237218,213176.65618107535,32538.715774595294,149598.50623569736,182040.06755339232
410,42498.11062385826,264846.9370600239,235145.83849349443,47797.5847852902,167171.73451013825,146749.3993622176,231113.66275818352,126541.14068504398,109039.67011635438,90729.88696548286
411,44041.17083012068,66441.44022676125,85532.07931877855,120269.46531174773,158463.3510841776,64326.22472875049,135515.02525802882,77382.68002948097,228598.9803136236,2893.7597715946827
412,95653.36332564175,183494.68397882796,146523.63365852652,131483.83447387855,30911.43401890812,229170.30309311612,116155.51899203226,334654.17713187,61337.02629975037,14583.25762530286
413,149037.74191567674,49899.03660892155,120748.02404366434,106691.66333657749,146483.47137912872,77301.91932064673,84250.40734594,89563.14823925722,206776.7009650599,33065.884239860294
414,122722.41611792312,156014.7221358454,102833.93055994842,112801.47965025103,64213.52649251085,246295.354041965,77101.4592052184,79222.20170213177,48319.69949565635,91829.3279792293
415,83047.24248372596,181473.54864836254,128727.34676973762,113851.8263819968,64128.40859525237,58923.86910233304,164826.00910729053,96614.22902320304,4162.323338547657,204267.34270641897
416,48637.69818957288,195040.1527281628,34612.2008582041,219492.6084640527,204224.6612913617,265195.6178182654,209168.47626657638,87066.82971173216,210658.5684943159,46982.54370946426
417,136788.60877295322,43599.92743487147,104019.30206088533,168048.1670513504,143796.13979154662,171662.10200868224,75148.91419420116,221489.83039574095,220980.30401570452,130657.16768775266
418,129960.51212288563,195573.95966215333,117495.43418778262,79801.63921467695,45502.87787934346,78768.4314783152,85451.88079719583,194717.89993443742,103341.96556305622,130521.8154922076
419,162129.56977317907,29474.303358808265,121004.68364324674,66613.67568088495,120483.3290087231,108103.95004433216,182807.63471812697,114273.5954331872,111994.42000562006,119713.30125134732
420,82132.55125781569,227660.91792924094,43955.131867806,82318.16478734055,238396.8662510377,192947.9538241248,126667.55436299008,161593.9977234555,92598.4368371216,187415.7038503227
421,148175.44822797336,94084.68776130359,90845.84432086193,183856.30200394464,16179.507346149596,215490.9162598687,123546.93372398683,159639.64135942233,123518.32906744482,133333.05605295947
422,413357.81424777705,99866.33116049181,81120.3473699382,176138.17893319912,144030.05030601824,59894.49485242429,111811.65308116937,256796.1167217181,130307.6254820143,74274.93260426504
423,136464.39557917937,41561.91878527037,296173.7510062552,87352.60350305267,109383.65082223617,198571.92374272036,49268.48342693358,108623.49917378297,70060.59802287872,173180.8809012012
424,106062.75117005158,61291.30787161946,121699.03510565209,85769.29866527153,78328.58377859605,103801.35574195125,163713.65772962774,132278.37423905838,135920.11042339794,147158.19006205886
425,131553.2884675323,95855.35817133855,151438.22882484156,106169.31573516219,103867.61460986166,34123.138742850955,103194.08156794061,140631.12382691284,36188.809133222465,224186.63484292754
426,248159.69016814593,60172.52373669326,131155.78457439446,207945.66568405635,66562.01904255473,107390.37656008464,189631.65479860498,76718.01915651392,182702.5010150324,38781.98409984713
427,267800.68282813067,208346.3199593203,197805.18658691877,119006.51255003095,127624.81391074497,92748.64318129713,159456.2975540549,125129.66072727033,96292.61594295406,96172.98390183583
428,81977.73428783736,104751.47179987241,141371.7869926725,27106.220497471702,79448.11734472624,102127.1411926795,58948.93742200437,158787.77150838525,60226.796720373735,128377.92794442177
429,149448.9650762361,114267.14216606114,150271.38385634564,122851.51749664887,102674.48524079361,42359.50195248128,240179.07190365443,69003.83394733048,175074.04841672356,93493.4327524262
430,128205.51249850115,114188.73026118337,201027.51424133635,131433.06319760258,267793.36730290955,110328.6459140515,126630.13667287785,189524.5392714282,38582.9921497734,188751.68742756004
431,206091.1741454179,110054.44097345325,122436.81405614922,143281.9684424765,103011.30911007068,57701.24433452291,159659.1890529242,86682.02827249527,86406.35549715969,54769.31058394979
432,156169.4533094417,120343.1614533851,334084.3104787911,17659.41121223995,69994.00129427084,61918.731683782586,92885.94391719361,86677.44494248138,57326.10940338611,67727.3797571824
433,15430.76735564947,137006.5093244678,64651.54991663997,118756.29109350029,212128.19045226663,138200.50350438483,100142.01416823133,92526.3529001084,27891.34708920116,127543.14638431834
434,189041.58667521822,30813.366596362004,68171.52613483222,60941.20712122249,88880.46366232603,82868.73155638938,172783.4473958745,82851.95557903072,175451.06155804463,63474.90736948964
435,129572.1800837763,181388.3625758718,158589.27112015485,165492.83519907197,282400.4502398855,94696.20350136141,88525.65669329042,136035.39990822854,101053.86626640915,146518.64141236286
436,52918.22345227621,218718.58554300264,161568.18319267925,101351.57563450884,28668.536318814746,108987.11553849197,154735.71987020512,109872.09876670588,164696.24422269332,59155.17166186131
437,73898.79728987196,151781.76830115248,57142.92854436159,99591.77633563904,44482.422971185995,113588.60982420656,37545.44783052435,188508.01983960232,128632.175733524,149537.40678140955
438,108300.6786750902,169966.39011267122,59228.40762658347,254650.87921681817,30755.127046778856,163624.85602616202,293305.15715630125,178788.71660019472,46422.000526785996,115430.61161938896
439,91014.9640954216,74918.01328519419,92512.42302418826,164952.62146028565,83858.42240813452,196692.72507365845,30329.730633089213,80248.28682701351,183861.63468473902,122889.59444360557
440,182626.98544727443,121416.71304485021,94419.06726476763,126261.68168684008,13287.449353211005,297419.3690772117,211845.8683044774,155815.86963584783,105842.22985466232,30212.40282891222
441,243445.70209293303,136388.12590397723,98884.2789703267,154171.5353946995,129613.56033106403,19647.623187359448,195139.9591606216,145714.20978860735,181321.07555219726,150090.8779092191
442,135519.19500685588,154673.3303135567,95849.7466755651,205937.30786872885,253069.63945072336,106981.36707339268,119935.32500726472,187809.62314153602,83055.35836648941,16278.329978217796
443,148668.71904782602,69686.51841900383,67024.86188234895,141215.00587675214,84229.75790088483,168221.31450158273,50940.652805262405,140500.99929662532,146061.15155264162,137442.35932153545
444,112580.45435901545,147945.74528275593,110142.25817888507,138819.08195288567,234053.8214864524,177234.37048313543,82508.14887548384,94116.94989979142,67526.14798593645,90164.05488597896
445,206389.94883121105,160955.47803127795,108167.27573817899,244418.40322818485,193504.77099030983,171750.85751441692,49969.20352359218,163654.27340922138,127542.67251276363,194416.018333801
446,117777.67778743745,36263.213045728415,233199.38836606327,119495.32710012083,77217.91211822092,165572.6046673339,62448.80204358464,127745.904560281,123108.26383887278,98385.50594805797
447,112481.15781376998,191722.12114475615,67021.01759083565,174063.33073588874,131584.614576857,113661.45180373466,173025.77312875882,304773.9029181902,64179.243648159754,108026.01226593087
448,82769.52921296362,131617.14803979782,202858.55368475613,169094.22788435442,196177.5340486006,57577.79490190824,91725.04916032132,110270.00403249498,231104.13065712235,118759.30518429985
449,156930.0263802665,118147.00468742436,20371.55727740144,128989.43863428035,111394.94291739316,94657.28551063151,147213.1331723872,95826.99086263521,81828.73166281577,41626.07848600046
450,144100.809187046,128696.41888324947,138825.34532746804,198442.62819460215,84678.52273006442,120171.23097550002,54670.08261408733,94454.9830006009,94446.16868429119,55300.852739139926
451,23843.95837320944,70920.56547754396,59193.91336244337,174555.3871716368,107030.15570405954,41145.21955944279,96231.4708039817,73909.36604659731,74408.58727916192,82279.7611509455
452,97354.77141102652,16540.155485728374,80806.7401751503,87797.6575324489,71490.92222698391,43089.85026875915,90231.69840638054,172606.1603136127,177342.965466347,100969.16386326893
453,124587.09817214253,101903.95226787962,192834.5598717842,29091.465700136116,80822.83375555463,42828.53666579532,198487.0869259381,30028.530160135684,130696.7972605954,131166.50596852467
454,174149.2980281259,158801.42793972584,135928.2408244766,191711.6909730058,35083.729700248994,142072.44261112547,300280.5092576521,99103.04296938115,125249.47124818995,211053.85146618442
455,161438.52096148834,93341.78945759243,149353.02577115697,144855.52819450767,177435.90744346008,97834.45890088213,142398.67958191628,66358.92543776814,80030.35877846922,108400.94492547556
456,155190.79995710345,139672.73543460717,194957.4502925609,206613.43060091458,376087.34774028196,155004.07654819713,187652.1219374712,185618.49080185028,92578.01615426168,87796.08281884619
457,166545.45925892744,88894.60821827542,211776.31054692157,63779.549011616946,160505.28864577986,235857.45861730265,67110.05800982002,50189.202666968224,101322.35442167032,46948.18231991769
458,45664.21898364308,75795.94143798636,107245.61808856842,105733.83588255846,129901.62367658524,96212.96345365117,91532.91645701721,69370.89749651369,139978.53856977084,120607.11442674325
459,56039.76334711163,211959.7473182836,60437.81444924709,14021.13354152397,136533.93292231933,182499.2195594545,100311.46796702182,157358.5938338233,125876.00179129178,80868.5133144317
460,171775.91442866632,131799.61382055908,183136.46081634364,194400.51014245077,121643.94810844795,283531.6525474264,83025.72372787667,69617.9913898709,41610.18418967333,145671.1601146069
461,247607.73816078925,136188.75062258178,185348.74411932693,137454.36807281317,133326.63512095832,112193.31812701233,121189.17212587952,248525.9962296894,212283.29109529828,112858.14996301696
462,55045.944775442,54083.94051256876,90185.55440784531,174365.64354791172,140145.0630684239,67247.12632781893,138488.7895929821,86214.579227839,133101.7640414954,152631.9977070389
463,196444.41969317241,114945.43991560071,47997.59233999218,64904.09782750619,89307.81137728138,70682.65922023384,185169.7579072087,178031.70924674545,93748.71382603086,112129.43260757443
464,87018.56802785436,120102.3767003694,154225.9095195399,170643.40582055715,84133.0063277768,40456.52296518101,156867.16494189488,135927.60328615893,223336.75670697595,117767.20701472688
465,79373.18761150351,78184.47089739576,102020.89436710227,108208.08142753622,99966.73975283818,121346.44916206795,62862.847912587,43291.59221558569,137095.43107464787,39970.29016745317
466,132052.6839412985,160577.9271351677,143009.44928023146,121307.91204363407,72094.86467428043,112477.63843028691,120880.88327455513,116621.24261801978,55485.108849392214,29734.08608924489
467,194263.7083045795,108126.3635686321,195242.9254163231,225204.54682716672,197013.07773914773,140391.63566046447,81729.26961702057,212405.96381579616,167630.4740164219,147730.17952324275
468,165300.7384479834,96382.26585884878,187987.50429263184,124995.07252804165,76533.47807144608,80849.02122280131,112077.85463731043,182162.60471496687,224102.7680526801,40620.60533993051
469,147188.51479109615,95973.94771149554,136565.93654968395,178156.2274919087,86930.08101918656,217810.3797430892,146539.8831819797,115290.25221563397,156786.62156861986,110415.6725705198
470,141456.38391317826,95757.50017394719,58880.47130395255,102978.95175364515,106977.15180484646,187952.79503661956,94654.62184780791,108814.13350953693,115770.75031270603,124583.98025356408
471,121905.81401520348,125761.5301750694,44350.31500680349,176512.92561034785,161379.79129434345,60878.004626151305,88425.31913264917,170857.9343420608,73035.28004635854,199720.53532198264
472,161428.68587137182,78843.5030879014,107674.10654498586,66764.90810427068,179129.1707389211,72128.67204202522,96964.1376376035,137461.53451004456,91761.21649125362,72504.79740011651
473,112847.1005539217,136059.83511253356,166921.57130993876,139610.45460171244,78527.0703638105,71551.86933377106,137740.55271645408,272548.7796237051,145148.33925764554,198049.7607472894
474,48115.587012936456,255706.15198122626,186748.06380943867,175981.38926934128,80137.4198591253,199608.96331930606,125565.24534414172,119909.72324133606,79367.46587734096,100657.09149875416
475,277128.7580241717,170266.08098479686,113231.09619091751,148489.8153917953,195369.88832796089,77013.69869329393,59726.7141642012,108226.59222002729,50334.52131478973,42263.257362592776
476,96471.15854235887,191414.01516795345,212931.18367321137,102276.02507699246,112099.67992950432,141550.9695478552,19035.2429573778,169749.30195850797,129915.05910994307,187066.67161593164
477,156378.4800655235,134383.64503018584,37796.52236590273,210112.94049042178,12091.704713471338,29613.740677617818,102247.23645120193,109629.17519125968,53685.21789839232,304088.2152987646
478,50747.920383977485,263223.1065426781,132659.1455040761,36563.26288678603,45289.5027780684,192330.9736314218,33193.21086529129,114489.51445425437,209139.916767892,125769.58738342673
479,169023.39845384206,80980.25950595454,65639.02317585639,87693.45054453518,46023.553612791206,78150.77682980234,105880.35494312402,181229.90430730407,65390.18473258532,124656.79485344156
480,80611.18474840229,173149.41263786613,82975.7443073942,101191.7442372274,54018.09577948481,65703.0998897838,112866.58630210301,184900.73627486484,282974.05220894027,59744.542114749805
481,207679.4630602001,236509.29585432928,309496.1433774535,166514.64436814983,132235.6853634721,126614.64092330968,44595.55671473693,132208.2849207013,164996.17662970762,126376.69917245704
482,92501.65284360597,76337.93818037871,202970.98876683827,11837.536130800832,132458.86455470533,84064.9832437235,79346.79743939391,71419.41521037505,39027.29291766925,156108.38161249255
483,66633.53144742554,64250.417886186115,78793.83131180437,168507.04966914494,128620.91640274729,53166.59825506087,125183.2287510742,69762.55199032847,122985.61344278805,54945.51889025296
484,133057.32152135987,210992.27638680293,187375.76711307967,112860.48702569999,70184.9316858544,57157.26429532738,28168.437694771153,137610.53690400824,193513.6392399018,140940.4222913912
485,47255.63202329298,255709.40875703763,111650.08710096437,101186.17272089157,49061.88747515592,220938.51737704215,36328.62907607992,24436.64577253424,56682.47196578248,102712.49905741357
486,82024.20051970873,214262.7867752427,68797.75245282479,265074.3805804554,16279.886807369317,49884.76207080798,204262.90541971294,229041.33161172408,81082.32820368226,58888.67316224784
487,123851.70046593706,63184.31266215007,152196.4759057497,30898.88925862912,116948.02775689158,99220.7385356015,56587.55935717446,262119.3381871677,57401.5973960286,108956.45866786693
488,122621.05601468455,204393.85625672888,122097.3945113443,168519.823326447,13325.464086277567,106351.0422136735,213250.34721162138,76600.49867639631,176623.00508388726,43413.01999891719
489,91113.92178119351,208678.32774435598,70637.62605538152,31477.402597128104,122528.24332709672,242233.74485234087,140266.4706924944,97421.41013723104,81135.98233282358,214961.2137343803
490,180125.4087545018,105586.14782182637,197225.17272920263,259809.10930440566,107484.54078628313,58235.109901415315,37605.201145469575,87027.32589555239,205887.2109591211,13780.885492055026
491,101138.91027321672,130579.40784961512,129464.57586433606,47205.25932781632,273012.17919481604,34332.450442021516,73830.53870761559,108193.45065089395,112115.0952656031,242497.0795562569
492,75968.64352513307,116238.39128671959,123697.59369919031,134232.89874656528,87316.84465949108,118498.73738996447,109031.39126096749,76438.01458296739,194738.7792038003,62457.74399651163
493,283435.4806495868,106061.69651811922,110682.39501035759,166936.36931285026,61208.63347855001,94167.25380900699,152814.16099397012,246211.01780947126,175035.32042442923,210383.94984630545
494,204238.668667099,4995.355448726544,107535.62091666576,201481.69692108163,50119.130145802555,101941.20759901969,201299.3841163108,132571.99541231478,55885.733447750616,112465.01032932698
495,94229.96165706177,134182.46262334695,77409.68962859725,78622.85316971848,126774.45406310575,113852.95076628005,210928.14308618288,42627.87455821255,115505.15331878414,117291.44562073222
496,105102.8389582617,81436.5972810082,53346.13775555263,131972.7807711437,164968.13872226217,147802.12678952576,147215.6187328463,81890.04379976258,176770.6089977104,207882.0972988121
497,61723.60660007274,108466.35682468832,42009.98455841604,141298.0432993108,133757.79503866326,127827.61587527883,185531.05429973663,156035.71589331733,109268.0822481711,142110.95629914358
498,90263.53488571168,65112.068273257944,163428.43940856316,372704.671879924,126049.66038815527,157865.4461327067,208761.69836990093,77892.33529674402,97935.52447373066,45673.81564999262
499,302017.6198856389,109626.21585924162,112203.08828244789,101194.50525750405,111274.70784268886,249697.0297473406,132480.0037728141,70376.80131260792,159222.56474034346,125190.04435870652
