time	Core_1,1	Core_1,2
0.972	46.0872	45.112
0.9725	46.0872	45.1119
0.973	46.0872	45.1119
0.9735	46.0871	45.1119
0.974	46.0871	45.1119
0.9745	46.0871	45.1118
0.975	46.087	45.1118
0.9755	46.087	45.1118
0.976	46.087	45.1118
0.9765	46.087	45.1117
0.977	46.0869	45.1117
0.9775	46.0869	45.1117
0.978	46.0869	45.1117
0.9785	46.0868	45.1116
0.979	46.0868	45.1116
0.9795	46.0868	45.1116
0.98	46.0868	45.1116
0.9805	46.0867	45.1116
0.981	46.0867	45.1115
0.9815	46.0867	45.1115
0.982	46.0867	45.1115
0.9825	46.0866	45.1115
0.983	46.0866	45.1115
0.9835	46.0866	45.1114
0.984	46.0866	45.1114
0.9845	46.0866	45.1114
0.985	46.0865	45.1114
0.9855	46.0865	45.1114
0.986	46.0865	45.1113
0.9865	46.0865	45.1113
0.987	46.0865	45.1113
0.9875	46.0864	45.1113
0.988	46.0864	45.1113
0.9885	46.0864	45.1113
0.989	46.0864	45.1112
0.9895	46.0864	45.1112
0.99	46.0863	45.1112
0.9905	46.0863	45.1112
0.991	46.0863	45.1112
0.9915	46.0863	45.1112
0.992	46.0863	45.1111
0.9925	46.0862	45.1111
0.993	46.0862	45.1111
0.9935	46.0862	45.1111
0.994	46.0862	45.1111
0.9945	46.0862	45.1111
0.995	46.0862	45.1111
0.9955	46.0861	45.111
0.996	46.0861	45.111
0.9965	46.0861	45.111
0.997	46.0861	45.111
0.9975	46.0861	45.111
0.998	46.0861	45.111
0.9985	46.0861	45.111
0.999	46.086	45.111
0.9995	46.086	45.1109
1	46.086	45.1109
1.0005	46.086	45.1109
1.001	46.086	45.1109
1.0015	46.086	45.1109
1.002	46.086	45.1109
1.0025	46.0859	45.1109
1.003	46.0859	45.1109
1.0035	46.0859	45.1109
1.004	46.0859	45.1108
1.0045	46.0859	45.1108
1.005	46.0859	45.1108
1.0055	46.0859	45.1108
1.006	46.0859	45.1108
1.0065	46.0859	45.1108
1.007	46.0858	45.1108
1.0075	46.0858	45.1108
1.008	46.0858	45.1108
1.0085	46.0858	45.1108
1.009	46.0858	45.1108
1.0095	46.0858	45.1107
1.01	46.0858	45.1107
1.0105	46.0858	45.1107
1.011	46.0858	45.1107
1.0115	46.0857	45.1107
1.012	46.0857	45.1107
1.0125	46.0857	45.1107
1.013	46.0857	45.1107
1.0135	46.0857	45.1107
1.014	46.0857	45.1107
1.0145	46.0857	45.1107
1.015	46.0857	45.1107
1.0155	46.0857	45.1107
1.016	46.0857	45.1106
1.0165	46.0857	45.1106
1.017	46.0856	45.1106
1.0175	46.0856	45.1106
1.018	46.0856	45.1106
1.0185	46.0856	45.1106
1.019	46.0856	45.1106
1.0195	46.0856	45.1106
1.02	46.0856	45.1106
1.0205	46.0856	45.1106
1.021	46.0856	45.1106
1.0215	46.0856	45.1106
1.022	46.0856	45.1106
1.0225	46.0856	45.1106
1.023	46.0855	45.1106
1.0235	46.0855	45.1106
1.024	46.0855	45.1105
1.0245	46.0855	45.1105
1.025	46.0855	45.1105
1.0255	46.0855	45.1105
1.026	46.0855	45.1105
1.0265	46.0855	45.1105
1.027	46.0855	45.1105
1.0275	46.0855	45.1105
1.028	46.0855	45.1105
1.0285	46.0855	45.1105
1.029	46.0855	45.1105
1.0295	46.0855	45.1105
1.03	46.0855	45.1105
1.0305	46.0855	45.1105
1.031	46.0854	45.1105
1.0315	46.0854	45.1105
1.032	46.0854	45.1105
1.0325	46.0854	45.1105
1.033	46.0854	45.1105
1.0335	46.0854	45.1105
1.034	46.0854	45.1105
1.0345	46.0854	45.1105
1.035	46.0854	45.1104
1.0355	46.0854	45.1104
1.036	46.0854	45.1104
1.0365	46.0854	45.1104
1.037	46.0854	45.1104
1.0375	46.0854	45.1104
1.038	46.0854	45.1104
1.0385	46.0854	45.1104
1.039	46.0854	45.1104
1.0395	46.0854	45.1104
1.04	46.0853	45.1104
1.0405	46.0853	45.1104
1.041	46.0853	45.1104
1.0415	46.0853	45.1104
1.042	46.0853	45.1104
1.0425	46.0853	45.1104
1.043	46.0853	45.1104
1.0435	46.0853	45.1104
1.044	46.0853	45.1104
1.0445	46.0853	45.1104
1.045	46.0853	45.1104
1.0455	46.0853	45.1104
1.046	46.0853	45.1104
1.0465	46.0853	45.1104
1.047	46.0853	45.1104
1.0475	46.0853	45.1104
1.048	46.0853	45.1104
1.0485	46.0853	45.1104
1.049	46.0853	45.1104
1.0495	46.0853	45.1104
1.05	46.0853	45.1104
1.0505	46.0853	45.1104
1.051	46.0853	45.1104
1.0515	46.0853	45.1104
1.052	46.0853	45.1104
1.0525	46.0852	45.1104
1.053	46.0852	45.1104
1.0535	46.0852	45.1103
1.054	46.0852	45.1103
1.0545	46.0852	45.1103
1.055	46.0852	45.1103
1.0555	46.0852	45.1103
1.056	46.0852	45.1103
1.0565	46.0852	45.1103
1.057	46.0852	45.1103
1.0575	46.0852	45.1103
1.058	46.0852	45.1103
1.0585	46.0852	45.1103
1.059	46.0852	45.1103
1.0595	46.0852	45.1103
1.06	46.0852	45.1103
1.0605	46.0852	45.1103
1.061	46.0852	45.1103
1.0615	46.0852	45.1103
1.062	46.0852	45.1103
1.0625	46.0852	45.1103
1.063	46.0852	45.1103
1.0635	46.0852	45.1103
1.064	46.0852	45.1103
1.0645	46.0852	45.1103
1.065	46.0852	45.1103
1.0655	46.0852	45.1103
1.066	46.0852	45.1103
1.0665	46.0852	45.1103
1.067	46.0852	45.1103
1.0675	46.0852	45.1103
1.068	46.0852	45.1103
1.0685	46.0852	45.1103
1.069	46.0852	45.1103
1.0695	46.0851	45.1103
1.07	46.0851	45.1103
1.0705	46.0851	45.1103
1.071	46.0851	45.1103
1.0715	46.0851	45.1103
1.072	46.0851	45.1103
1.0725	46.0851	45.1103
1.073	46.0851	45.1103
1.0735	46.0851	45.1103
1.074	46.0851	45.1103
1.0745	46.0851	45.1103
1.075	46.0851	45.1103
1.0755	46.0851	45.1103
1.076	46.0851	45.1103
1.0765	46.0851	45.1103
1.077	46.0851	45.1103
1.0775	46.0851	45.1103
1.078	46.0851	45.1103
1.0785	46.0851	45.1103
1.079	46.0851	45.1103
1.0795	46.0851	45.1103
1.08	46.0851	45.1103
1.0805	46.0851	45.1103
1.081	46.0851	45.1103
1.0815	46.0851	45.1103
1.082	46.0851	45.1103
1.0825	46.0851	45.1103
1.083	46.0851	45.1103
1.0835	46.0851	45.1103
1.084	46.0851	45.1103
1.0845	46.0851	45.1103
1.085	46.0851	45.1103
1.0855	46.0851	45.1103
1.086	46.0851	45.1103
1.0865	46.0851	45.1103
1.087	46.0851	45.1103
1.0875	46.0851	45.1103
1.088	46.0851	45.1103
1.0885	46.0851	45.1103
1.089	46.0851	45.1103
1.0895	46.0851	45.1103
1.09	46.0851	45.1103
1.0905	46.0851	45.1103
1.091	46.0851	45.1103
1.0915	46.0851	45.1103
1.092	46.0851	45.1103
1.0925	46.0851	45.1103
1.093	46.0851	45.1103
1.0935	46.0851	45.1103
1.094	46.0851	45.1103
1.0945	46.0851	45.1103
1.095	46.0851	45.1103
1.0955	46.0851	45.1103
1.096	46.0851	45.1103
1.0965	46.0851	45.1103
1.097	46.0851	45.1103
1.0975	46.085	45.1103
1.098	46.085	45.1103
1.0985	46.085	45.1103
1.099	46.085	45.1103
1.0995	46.085	45.1103
1.1	46.085	45.1103
1.1005	46.085	45.1103
1.101	46.085	45.1103
1.1015	46.085	45.1103
1.102	46.085	45.1103
1.1025	46.085	45.1103
1.103	46.085	45.1103
1.1035	46.085	45.1103
1.104	46.085	45.1103
1.1045	46.085	45.1103
1.105	46.085	45.1103
1.1055	46.085	45.1103
1.106	46.085	45.1103
1.1065	46.085	45.1103
1.107	46.085	45.1103
1.1075	46.085	45.1103
1.108	46.085	45.1103
1.1085	46.085	45.1103
1.109	46.085	45.1103
1.1095	46.085	45.1103
1.11	46.085	45.1103
1.1105	46.085	45.1103
1.111	46.085	45.1103
1.1115	46.085	45.1103
1.112	46.085	45.1103
1.1125	46.085	45.1103
1.113	46.085	45.1103
1.1135	46.085	45.1103
1.114	46.085	45.1103
1.1145	46.085	45.1103
1.115	46.085	45.1103
1.1155	46.085	45.1103
1.116	46.085	45.1103
1.1165	46.085	45.1103
1.117	46.085	45.1103
1.1175	46.085	45.1103
1.118	46.085	45.1103
1.1185	46.085	45.1103
1.119	46.085	45.1103
1.1195	46.085	45.1103
1.12	46.085	45.1103
1.1205	46.085	45.1103
1.121	46.085	45.1103
1.1215	46.085	45.1103
1.122	46.085	45.1103
1.1225	46.085	45.1103
1.123	46.085	45.1103
1.1235	46.085	45.1103
1.124	46.085	45.1103
1.1245	46.085	45.1103
1.125	46.085	45.1103
1.1255	46.085	45.1103
1.126	46.085	45.1103
1.1265	46.085	45.1103
1.127	46.085	45.1103
1.1275	46.085	45.1103
1.128	46.085	45.1103
1.1285	46.085	45.1103
1.129	46.085	45.1103
1.1295	46.085	45.1103
1.13	46.085	45.1103
1.1305	46.085	45.1103
1.131	46.085	45.1103
1.1315	46.085	45.1103
1.132	46.085	45.1103
1.1325	46.085	45.1103
1.133	46.085	45.1103
1.1335	46.085	45.1103
1.134	46.085	45.1103
1.1345	46.085	45.1103
1.135	46.085	45.1103
1.1355	46.085	45.1103
1.136	46.085	45.1103
1.1365	46.085	45.1103
1.137	46.085	45.1103
1.1375	46.085	45.1103
1.138	46.085	45.1103
1.1385	46.085	45.1103
1.139	46.085	45.1103
1.1395	46.085	45.1103
1.14	46.085	45.1103
1.1405	46.085	45.1103
1.141	46.085	45.1103
1.1415	46.085	45.1103
1.142	46.085	45.1103
1.1425	46.085	45.1103
1.143	46.085	45.1103
1.1435	46.085	45.1103
1.144	46.085	45.1103
1.1445	46.085	45.1103
1.145	46.085	45.1103
1.1455	46.085	45.1103
1.146	46.085	45.1103
1.1465	46.085	45.1103
1.147	46.085	45.1103
1.1475	46.085	45.1103
1.148	46.085	45.1103
1.1485	46.085	45.1103
1.149	46.085	45.1103
1.1495	46.085	45.1103
1.15	46.085	45.1103
1.1505	46.085	45.1103
1.151	46.085	45.1103
1.1515	46.085	45.1103
1.152	46.085	45.1103
1.1525	46.085	45.1103
1.153	46.085	45.1103
1.1535	46.085	45.1103
1.154	46.085	45.1103
1.1545	46.085	45.1103
1.155	46.085	45.1103
1.1555	46.085	45.1103
1.156	46.085	45.1103
1.1565	46.085	45.1103
1.157	46.085	45.1103
1.1575	46.085	45.1103
1.158	46.085	45.1103
1.1585	46.085	45.1103
1.159	46.085	45.1103
1.1595	46.085	45.1103
1.16	46.085	45.1103
1.1605	45.6918	45.1091
1.161	45.4979	45.107
1.1615	45.3922	45.105
1.162	45.3285	45.1032
1.1625	45.286	45.1014
1.163	45.2553	45.0997
1.1635	45.2318	45.0981
1.164	45.2132	45.0965
1.1645	45.1981	45.095
1.165	45.1856	45.0935
1.1655	45.1753	45.0922
1.166	45.1666	45.091
1.1665	45.1594	45.0898
1.167	45.1532	45.0888
1.1675	45.1479	45.0878
1.168	45.1433	45.0869
1.1685	45.1394	45.0861
1.169	45.1359	45.0853
1.1695	45.1329	45.0846
1.17	45.1302	45.084
1.1705	45.1278	45.0834
1.171	45.1256	45.0829
1.1715	45.1237	45.0823
1.172	45.1219	45.0819
1.1725	45.1202	45.0814
1.173	45.1186	45.081
1.1735	45.1172	45.0806
1.174	45.1158	45.0802
1.1745	45.1145	45.0798
1.175	45.1132	45.0794
1.1755	45.112	45.079
1.176	45.1109	45.0787
1.1765	45.1098	45.0783
1.177	45.1088	45.078
1.1775	45.1077	45.0777
1.178	45.1068	45.0773
1.1785	45.1058	45.077
1.179	45.1049	45.0767
1.1795	45.1039	45.0764
1.18	45.1031	45.0761
1.1805	45.1022	45.0758
1.181	45.1013	45.0755
1.1815	45.1005	45.0751
1.182	45.0997	45.0748
1.1825	45.0989	45.0745
1.183	45.0981	45.0742
1.1835	45.0974	45.074
1.184	45.0966	45.0737
1.1845	45.0959	45.0734
1.185	45.0952	45.0731
1.1855	45.0945	45.0728
1.186	45.0938	45.0725
1.1865	45.0931	45.0722
1.187	45.0925	45.0719
1.1875	45.0918	45.0717
1.188	45.0912	45.0714
1.1885	45.0906	45.0711
1.189	45.09	45.0708
1.1895	45.0894	45.0706
1.19	45.0888	45.0703
1.19	45.0888	45.0703
1.1905	45.8745	45.0725
1.191	46.2617	45.0764
1.1915	46.4725	45.0801
1.192	46.5995	45.0835
1.1925	46.684	45.0868
1.193	46.7448	45.0899
1.1935	46.7913	45.093
1.194	46.828	45.0959
1.1945	46.8577	45.0987
1.195	46.8821	45.1013
1.1955	46.9023	45.1037
1.196	46.9192	45.106
1.1965	46.9333	45.108
1.197	46.9452	45.1099
1.1975	46.9554	45.1116
1.198	46.964	45.1131
1.1985	46.9715	45.1145
1.199	46.9779	45.1158
1.1995	46.9836	45.117
1.2	46.9886	45.118
1.2005	46.993	45.119
1.201	46.9969	45.1199
1.2015	47.0005	45.1207
1.202	47.0037	45.1214
1.2025	47.0067	45.1221
1.203	47.0095	45.1228
1.2035	47.012	45.1234
1.204	47.0144	45.124
1.2045	47.0167	45.1246
1.205	47.0188	45.1251
1.2055	47.0209	45.1256
1.206	47.0228	45.1261
1.2065	47.0247	45.1266
1.207	47.0265	45.1271
1.2075	47.0282	45.1276
1.208	47.0299	45.128
1.2085	47.0315	45.1285
1.209	47.0331	45.1289
1.2095	47.0346	45.1294
1.21	47.0361	45.1298
1.2105	47.0375	45.1302
1.211	47.0389	45.1307
1.2115	47.0403	45.1311
1.212	47.0417	45.1315
1.2125	47.043	45.132
1.213	47.0443	45.1324
1.2135	47.0455	45.1328
1.214	47.0468	45.1332
1.2145	47.048	45.1336
1.215	47.0492	45.1341
1.2155	47.0503	45.1345
1.216	47.0514	45.1349
1.2165	47.0526	45.1353
1.217	47.0536	45.1357
1.2175	47.0547	45.1361
1.218	47.0558	45.1365
1.2185	47.0568	45.1369
1.219	47.0578	45.1373
1.2195	47.0588	45.1377
1.22	47.0597	45.1381
1.2205	47.0607	45.1385
1.221	47.0616	45.1389
1.2215	47.0625	45.1393
1.222	47.0634	45.1396
1.2225	47.0643	45.14
1.223	47.0651	45.1404
1.2235	47.066	45.1408
1.224	47.0668	45.1412
1.2245	47.0676	45.1415
1.225	47.0684	45.1419
1.2255	47.0692	45.1423
1.226	47.07	45.1426
1.2265	47.0707	45.143
1.227	47.0715	45.1433
1.2275	47.0722	45.1437
1.228	47.0729	45.144
1.2285	47.0736	45.1444
1.229	47.0743	45.1447
1.2295	47.0749	45.1451
1.23	47.0756	45.1454
1.2305	47.0762	45.1458
1.231	47.0769	45.1461
1.2315	47.0775	45.1464
1.232	47.0781	45.1468
1.2325	47.0787	45.1471
1.233	47.0793	45.1474
1.2335	47.0799	45.1477
1.234	47.0805	45.148
1.2345	47.081	45.1484
1.235	47.0816	45.1487
1.2355	47.0821	45.149
1.236	47.0826	45.1493
1.2365	47.0832	45.1496
1.237	47.0837	45.1499
1.2375	47.0842	45.1502
1.238	47.0847	45.1505
1.2385	47.0852	45.1507
1.239	47.0856	45.151
1.2395	47.0861	45.1513
1.24	47.0866	45.1516
1.2405	47.087	45.1519
1.241	47.0875	45.1521
1.2415	47.0879	45.1524
1.242	47.0883	45.1527
1.2425	47.0887	45.153
1.243	47.0892	45.1532
1.2435	47.0896	45.1535
1.244	47.09	45.1537
1.2445	47.0904	45.154
1.245	47.0907	45.1542
1.2455	47.0911	45.1545
1.246	47.0915	45.1547
1.2465	47.0919	45.155
1.247	47.0922	45.1552
1.2475	47.0926	45.1555
1.248	47.0929	45.1557
1.2485	47.0933	45.1559
1.249	47.0936	45.1562
1.2495	47.094	45.1564
1.25	47.0943	45.1566
1.2505	47.0946	45.1568
1.251	47.0949	45.1571
1.2515	47.0952	45.1573
1.252	47.0955	45.1575
1.2525	47.0958	45.1577
1.253	47.0961	45.1579
1.2535	47.0964	45.1581
1.254	47.0967	45.1583
1.2545	47.097	45.1585
1.255	47.0973	45.1587
1.2555	47.0975	45.1589
1.256	47.0978	45.1591
1.2565	47.0981	45.1593
1.257	47.0983	45.1595
1.2575	47.0986	45.1597
1.258	47.0989	45.1599
1.2585	47.0991	45.1601
1.259	47.0993	45.1602
1.2595	47.0996	45.1604
1.26	47.0998	45.1606
1.2605	47.1001	45.1608
1.261	47.1003	45.161
1.2615	47.1005	45.1611
1.262	47.1007	45.1613
1.2625	47.101	45.1615
1.263	47.1012	45.1616
1.2635	47.1014	45.1618
1.264	47.1016	45.162
1.2645	47.1018	45.1621
1.265	47.102	45.1623
1.2655	47.1022	45.1624
1.266	47.1024	45.1626
1.2665	47.1026	45.1627
1.267	47.1028	45.1629
1.2675	47.103	45.163
1.268	47.1032	45.1632
1.2685	47.1034	45.1633
1.269	47.1035	45.1635
1.2695	47.1037	45.1636
1.27	47.1039	45.1638
1.2705	47.1041	45.1639
1.271	47.1042	45.164
1.2715	47.1044	45.1642
1.272	47.1046	45.1643
1.2725	47.1047	45.1644
1.273	47.1049	45.1646
1.2735	47.1051	45.1647
1.274	47.1052	45.1648
1.2745	47.1054	45.165
1.275	47.1055	45.1651
1.2755	47.1057	45.1652
1.276	47.1058	45.1653
1.2765	47.106	45.1655
1.277	47.1061	45.1656
1.2775	47.1062	45.1657
1.278	47.1064	45.1658
1.2785	47.1065	45.1659
1.279	47.1067	45.166
1.2795	47.1068	45.1662
1.28	47.1069	45.1663
1.2805	47.1071	45.1664
1.281	47.1072	45.1665
1.2815	47.1073	45.1666
1.282	47.1074	45.1667
1.2825	47.1076	45.1668
1.283	47.1077	45.1669
1.2835	47.1078	45.167
1.284	47.1079	45.1671
1.2845	47.1081	45.1672
1.285	47.1082	45.1673
1.2855	47.1083	45.1674
1.286	47.1084	45.1675
1.2865	47.1085	45.1676
1.287	47.1086	45.1677
1.2875	47.1087	45.1678
1.288	47.1088	45.1679
1.2885	47.109	45.168
1.289	47.1091	45.1681
1.2895	47.1092	45.1682
1.29	47.1093	45.1683
1.2905	47.3953	45.1693
1.291	47.5364	45.1708
1.2915	47.6134	45.1724
1.292	47.6598	45.1738
1.2925	47.6908	45.1752
1.293	47.7133	45.1765
1.2935	47.7304	45.1778
1.294	47.7441	45.179
1.2945	47.7551	45.1802
1.295	47.7643	45.1813
1.2955	47.7719	45.1824
1.296	47.7783	45.1834
1.2965	47.7837	45.1843
1.297	47.7883	45.1851
1.2975	47.7922	45.1859
1.298	47.7956	45.1866
1.2985	47.7985	45.1873
1.299	47.8011	45.1879
1.2995	47.8034	45.1885
1.3	47.8055	45.189
1.3005	47.8073	45.1895
1.301	47.8089	45.19
1.3015	47.8105	45.1904
1.302	47.8119	45.1909
1.3025	47.8132	45.1913
1.303	47.8144	45.1917
1.3035	47.8155	45.192
1.304	47.8166	45.1924
1.3045	47.8176	45.1927
1.305	47.8186	45.1931
1.3055	47.8195	45.1934
1.306	47.8204	45.1937
1.3065	47.8213	45.194
1.307	47.8221	45.1943
1.3075	47.8229	45.1947
1.308	47.8237	45.195
1.3085	47.8245	45.1953
1.309	47.8252	45.1955
1.3095	47.826	45.1958
1.31	47.8267	45.1961
1.3105	47.8274	45.1964
1.311	47.8281	45.1967
1.3115	47.8287	45.197
1.312	47.8294	45.1972
1.3125	47.83	45.1975
1.313	47.8307	45.1978
1.3135	47.8313	45.1981
1.314	47.8319	45.1983
1.3145	47.8325	45.1986
1.315	47.833	45.1989
1.3155	47.8336	45.1991
1.316	47.8342	45.1994
1.3165	47.8347	45.1997
1.317	47.8353	45.1999
1.3175	47.8358	45.2002
1.318	47.8363	45.2004
1.3185	47.8368	45.2007
1.319	47.8373	45.2009
1.3195	47.8378	45.2012
1.32	47.8383	45.2014
1.3205	47.8388	45.2017
1.321	47.8392	45.2019
1.3215	47.8397	45.2022
1.322	47.8401	45.2024
1.3225	47.8406	45.2026
1.323	47.841	45.2029
1.3235	47.8414	45.2031
1.324	47.8419	45.2034
1.3245	47.8423	45.2036
1.325	47.8427	45.2038
1.3255	47.8431	45.204
1.326	47.8435	45.2043
1.3265	47.8439	45.2045
1.327	47.8442	45.2047
1.3275	47.8446	45.2049
1.328	47.845	45.2051
1.3285	47.8453	45.2054
1.329	47.8457	45.2056
1.3295	47.8461	45.2058
1.33	47.8464	45.206
1.3305	47.8467	45.2062
1.331	47.8471	45.2064
1.3315	47.8474	45.2066
1.332	47.8477	45.2068
1.3325	47.848	45.207
1.333	47.8484	45.2072
1.3335	47.8487	45.2074
1.334	47.849	45.2076
1.3345	47.8493	45.2078
1.335	47.8496	45.208
1.3355	47.8498	45.2082
1.336	47.8501	45.2084
1.3365	47.8504	45.2086
1.337	47.8507	45.2087
1.3375	47.851	45.2089
1.338	47.8512	45.2091
1.3385	47.8515	45.2093
1.339	47.8518	45.2095
1.3395	47.852	45.2096
1.34	47.8523	45.2098
1.3405	47.8525	45.21
1.341	47.8528	45.2102
1.3415	47.853	45.2103
1.342	47.8532	45.2105
1.3425	47.8535	45.2107
1.343	47.8537	45.2108
1.3435	47.8539	45.211
1.344	47.8542	45.2112
1.3445	47.8544	45.2113
1.345	47.8546	45.2115
1.3455	47.8548	45.2116
1.346	47.855	45.2118
1.3465	47.8552	45.2119
1.347	47.8554	45.2121
1.3475	47.8556	45.2122
1.348	47.8558	45.2124
1.3485	47.856	45.2125
1.349	47.8562	45.2127
1.3495	47.8564	45.2128
1.35	47.8566	45.213
1.3505	47.8568	45.2131
1.351	47.857	45.2133
1.3515	47.8572	45.2134
1.352	47.8574	45.2135
1.3525	47.8575	45.2137
1.353	47.8577	45.2138
1.3535	47.8579	45.2139
1.354	47.8581	45.2141
1.3545	47.8582	45.2142
1.355	47.8584	45.2143
1.3555	47.8586	45.2145
1.356	47.8587	45.2146
1.3565	47.8589	45.2147
1.357	47.8591	45.2149
1.3575	47.8592	45.215
1.358	47.8594	45.2151
1.3585	47.8595	45.2152
1.359	47.8597	45.2153
1.3595	47.8598	45.2155
1.36	47.86	45.2156
1.3605	47.8601	45.2157
1.361	47.8603	45.2158
1.3615	47.8604	45.2159
1.362	47.8605	45.216
1.3625	47.8607	45.2162
1.363	47.8608	45.2163
1.3635	47.861	45.2164
1.364	47.8611	45.2165
1.3645	47.8612	45.2166
1.365	47.8614	45.2167
1.3655	47.8615	45.2168
1.366	47.8616	45.2169
1.3665	47.8618	45.217
1.367	47.8619	45.2171
1.3675	47.862	45.2172
1.368	47.8621	45.2173
1.3685	47.8623	45.2174
1.369	47.8624	45.2175
1.3695	47.8625	45.2176
1.37	47.8626	45.2177
1.3705	47.8627	45.2178
1.371	47.8628	45.2179
1.3715	47.863	45.218
1.372	47.8631	45.2181
1.3725	47.8632	45.2182
1.373	47.8633	45.2183
1.3735	47.8634	45.2184
1.374	47.8635	45.2185
1.3745	47.8636	45.2186
1.375	47.8637	45.2187
1.3755	47.8638	45.2188
1.376	47.864	45.2189
1.3765	47.8641	45.219
1.377	47.8642	45.219
1.3775	47.8643	45.2191
1.378	47.8644	45.2192
1.3785	47.8645	45.2193
1.379	47.8646	45.2194
1.3795	47.8647	45.2195
1.38	47.8648	45.2196
1.3805	47.8649	45.2196
1.381	47.865	45.2197
1.3815	47.8651	45.2198
1.382	47.8651	45.2199
1.3825	47.8652	45.22
1.383	47.8653	45.22
1.3835	47.8654	45.2201
1.384	47.8655	45.2202
1.3845	47.8656	45.2203
1.385	47.8657	45.2204
1.3855	47.8658	45.2204
1.386	47.8659	45.2205
1.3865	47.866	45.2206
1.387	47.8661	45.2207
1.3875	47.8661	45.2207
1.388	47.8662	45.2208
1.3885	47.8663	45.2209
1.389	47.8664	45.221
1.3895	47.8665	45.221
1.39	47.8666	45.2211
1.3905	47.8666	45.2212
1.391	47.8667	45.2213
1.3915	47.8668	45.2213
1.392	47.8669	45.2214
1.3925	47.867	45.2215
1.393	47.8671	45.2215
1.3935	47.8671	45.2216
1.394	47.8672	45.2217
1.3945	47.8673	45.2217
1.395	47.8674	45.2218
1.3955	47.8674	45.2219
1.396	47.8675	45.2219
1.3965	47.8676	45.222
1.397	47.8677	45.2221
1.3975	47.8678	45.2221
1.398	47.8678	45.2222
1.3985	47.8679	45.2223
1.399	47.868	45.2223
1.3995	47.868	45.2224
1.4	47.8681	45.2225
1.4005	47.8682	45.2225
1.401	47.8683	45.2226
1.4015	47.8683	45.2226
1.402	47.8684	45.2227
1.4025	47.8685	45.2228
1.403	47.8686	45.2228
1.4035	47.8686	45.2229
1.404	47.8687	45.223
1.4045	47.8688	45.223
1.405	47.8688	45.2231
1.4055	47.8689	45.2231
1.406	47.869	45.2232
1.4065	47.869	45.2233
1.407	47.8691	45.2233
1.4075	47.8692	45.2234
1.408	47.8692	45.2234
1.4085	47.8693	45.2235
1.409	47.8694	45.2235
1.4095	47.8694	45.2236
1.41	47.8695	45.2237
1.4105	47.8696	45.2237
1.411	47.8696	45.2238
1.4115	47.8697	45.2238
1.412	47.8698	45.2239
1.4125	47.8698	45.2239
1.413	47.8699	45.224
1.4135	47.8699	45.2241
1.414	47.87	45.2241
1.4145	47.8701	45.2242
1.415	47.8701	45.2242
1.4155	47.8702	45.2243
1.416	47.8703	45.2243
1.4165	47.8703	45.2244
1.417	47.8704	45.2244
1.4175	47.8704	45.2245
1.418	47.8705	45.2245
1.4185	47.8706	45.2246
1.419	47.8706	45.2246
1.4195	47.8707	45.2247
1.42	47.8707	45.2247
1.4205	47.8708	45.2248
1.421	47.8709	45.2248
1.4215	47.8709	45.2249
1.422	47.871	45.225
1.4225	47.871	45.225
1.423	47.8711	45.2251
1.4235	47.8712	45.2251
1.424	47.8712	45.2252
1.4245	47.8713	45.2252
1.425	47.8713	45.2253
1.4255	47.8714	45.2253
1.426	47.8714	45.2254
1.4265	47.8715	45.2254
1.427	47.8716	45.2255
1.4275	47.8716	45.2255
1.428	47.8717	45.2256
1.4285	47.8717	45.2256
1.429	47.8718	45.2256
1.4295	47.8718	45.2257
1.43	47.8719	45.2257
1.4305	47.872	45.2258
1.431	47.872	45.2258
1.4315	47.8721	45.2259
1.432	47.8721	45.2259
1.4325	47.8722	45.226
1.433	47.8722	45.226
1.4335	47.8723	45.2261
1.434	47.8723	45.2261
1.4345	47.8724	45.2262
1.435	47.8724	45.2262
1.4355	47.8725	45.2263
1.436	47.8726	45.2263
1.4365	47.8726	45.2264
1.437	47.8727	45.2264
1.4375	47.8727	45.2265
1.438	47.8728	45.2265
1.4385	47.8728	45.2265
1.439	47.8729	45.2266
1.4395	47.8729	45.2266
1.44	47.873	45.2267
1.4405	47.873	45.2267
1.441	47.8731	45.2268
1.4415	47.8731	45.2268
1.442	47.8732	45.2269
1.4425	47.8732	45.2269
1.443	47.8733	45.227
1.4435	47.8733	45.227
1.444	47.8734	45.227
1.4445	47.8734	45.2271
1.445	47.8735	45.2271
1.4455	47.8735	45.2272
1.446	47.8736	45.2272
1.4465	47.8737	45.2273
1.447	47.8737	45.2273
1.4475	47.8738	45.2273
1.448	47.8738	45.2274
1.4485	47.8739	45.2274
1.449	47.8739	45.2275
1.4495	47.874	45.2275
1.45	47.874	45.2276
1.4505	47.8741	45.2276
1.451	47.8741	45.2277
1.4515	47.8742	45.2277
1.452	47.8742	45.2277
1.4525	47.8743	45.2278
1.453	47.8743	45.2278
1.4535	47.8744	45.2279
1.454	47.8744	45.2279
1.4545	47.8745	45.228
1.455	47.8745	45.228
1.4555	47.8746	45.228
1.456	47.8746	45.2281
1.4565	47.8746	45.2281
1.457	47.8747	45.2282
1.4575	47.8747	45.2282
1.458	47.8748	45.2282
1.4585	47.8748	45.2283
1.459	47.8749	45.2283
1.4595	47.8749	45.2284
1.46	47.875	45.2284
1.4605	47.875	45.2285
1.461	47.8751	45.2285
1.4615	47.8751	45.2285
1.462	47.8752	45.2286
1.4625	47.8752	45.2286
